id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
163881,112917,90553,22372,442769,Cancelled,2023-02-26 09:29:41 UTC,,,,99
170399,117436,94152,28224,460408,Cancelled,2023-02-27 08:40:48 UTC,,,,99
1365,966,747,18792,3654,Processing,2023-01-29 03:53:56 UTC,,,,99
8038,5615,4529,1272,21653,Processing,2023-03-12 01:08:34 UTC,,,,99
12324,8600,6913,20734,33137,Processing,2023-03-05 08:28:15 UTC,,,,99
14716,10212,8211,4297,39537,Processing,2023-03-22 08:52:43 UTC,,,,99
15232,10571,8501,18482,40924,Processing,2023-03-23 00:48:57 UTC,,,,99
18981,13112,10540,12,51105,Processing,2023-01-21 02:42:16 UTC,,,,99
35681,24564,19736,69,96137,Processing,2023-04-02 11:47:43.719124 UTC,,,,99
36774,25332,20334,20742,99069,Processing,2023-03-01 14:56:32 UTC,,,,99
50816,35029,28037,18609,137030,Processing,2023-01-04 14:21:51 UTC,,,,99
60472,41686,33338,18508,163060,Processing,2023-01-23 01:25:18 UTC,,,,99
67110,46223,37002,7838,180998,Processing,2023-03-27 05:08:35 UTC,,,,99
77170,53099,42583,11564,208205,Processing,2023-01-14 23:57:51 UTC,,,,99
81038,55795,44746,22630,218724,Processing,2023-02-03 13:04:57 UTC,,,,99
93835,64701,51999,14881,253271,Processing,2023-02-01 11:49:01 UTC,,,,99
96269,66395,53360,23840,259845,Processing,2023-02-02 08:51:26 UTC,,,,99
107163,73850,59284,1139,289259,Processing,2023-04-03 21:59:58.689576 UTC,,,,99
110351,76060,61016,12,297961,Processing,2023-01-05 00:17:16 UTC,,,,99
117639,81048,65052,7489,317628,Processing,2023-02-28 01:05:15 UTC,,,,99
125686,86628,69566,8171,339466,Processing,2023-03-11 14:05:46 UTC,,,,99
125754,86676,69603,4297,339650,Processing,2023-03-20 22:53:00 UTC,,,,99
126057,86885,69784,10000,340448,Processing,2023-02-21 11:39:35 UTC,,,,99
134592,92791,74592,1272,363450,Processing,2023-02-22 02:45:48 UTC,,,,99
146002,100632,80706,20155,394394,Processing,2023-01-23 21:52:30 UTC,,,,99
153459,105741,84802,4383,414536,Processing,2023-02-19 15:47:33 UTC,,,,99
156534,107856,86476,11564,422915,Processing,2023-02-19 14:29:12 UTC,,,,99
174913,120573,96665,18438,472555,Processing,2023-04-03 11:19:11.226968 UTC,,,,99
178353,122882,98499,3233,481790,Processing,2023-04-05 10:53:43.792117 UTC,,,,99
178502,122966,98567,20155,482189,Processing,2023-01-11 01:45:33 UTC,,,,99
19979,13815,11111,645,53797,Shipped,2023-03-11 03:44:16 UTC,2023-03-12 10:07:00 UTC,,,103
27824,19207,15420,18124,74912,Shipped,2023-03-14 02:45:45 UTC,2023-03-13 17:40:00 UTC,,,103
51316,35373,28322,1473,138363,Shipped,2023-02-03 15:10:53 UTC,2023-02-06 04:35:00 UTC,,,103
34042,23432,18818,1473,91741,Complete,2023-02-10 00:53:46 UTC,2023-02-10 23:49:00 UTC,2023-02-12 12:13:00 UTC,,103
46293,31926,25615,645,124738,Cancelled,2023-02-15 09:26:40 UTC,,,,103
136012,93774,75373,18124,367306,Processing,2023-03-16 23:39:43 UTC,,,,103
33116,22802,18308,12706,89216,Shipped,2023-02-18 21:52:34 UTC,2023-02-19 16:16:00 UTC,,,107
61873,42643,34113,13253,166862,Shipped,2023-03-27 13:14:13 UTC,2023-03-29 10:29:00 UTC,,,107
119581,82389,66188,12706,322846,Complete,2023-01-12 08:30:44 UTC,2023-01-14 08:58:00 UTC,2023-01-17 03:06:00 UTC,,107
78535,54056,43307,12706,211934,Cancelled,2023-01-01 13:52:23 UTC,,,,107
23685,16359,13108,13253,63812,Processing,2023-04-03 06:26:41 UTC,,,,107
75177,51731,41462,13417,202790,Processing,2023-02-07 02:49:55 UTC,,,,107
168518,116131,93128,13253,455288,Processing,2023-03-11 10:38:44 UTC,,,,107
170052,117192,93951,12706,459476,Processing,2023-02-09 08:04:15 UTC,,,,107
11605,8093,6526,13320,31190,Cancelled,2023-04-01 07:52:35 UTC,,,,111
30158,20798,16633,13320,81212,Processing,2023-03-13 13:21:28 UTC,,,,111
2236,1570,1271,7526,6033,Shipped,2023-04-01 03:01:01 UTC,2023-04-03 02:43:00 UTC,,,115
4407,3092,2494,21420,11911,Shipped,2023-02-14 05:00:46 UTC,2023-02-15 02:11:00 UTC,,,115
5785,4064,3292,7526,15580,Shipped,2023-03-05 00:30:19 UTC,2023-03-06 00:37:00 UTC,,,115
5999,4197,3405,836,16158,Shipped,2023-03-09 21:52:28 UTC,2023-03-07 12:42:00 UTC,,,115
6342,4447,3609,24388,17090,Shipped,2023-01-18 12:19:35 UTC,2023-01-16 05:49:00 UTC,,,115
41356,28512,22850,20888,111451,Shipped,2023-01-24 00:38:49 UTC,2023-01-23 07:33:00 UTC,,,115
78133,53769,43093,16036,210829,Shipped,2023-03-29 15:34:00 UTC,2023-03-28 05:14:00 UTC,,,115
83324,57366,45994,16037,224840,Shipped,2023-01-16 12:52:00 UTC,2023-01-19 07:36:00 UTC,,,115
83435,57441,46052,8450,225142,Shipped,2023-02-05 01:23:14 UTC,2023-02-06 14:39:00 UTC,,,115
86880,59836,47988,4169,234504,Shipped,2023-03-27 00:47:08 UTC,2023-03-27 12:12:00 UTC,,,115
96490,66547,53469,21356,260430,Shipped,2023-01-31 05:24:34 UTC,2023-02-01 15:33:00 UTC,,,115
97843,67485,54185,1758,264135,Shipped,2023-03-20 11:13:18 UTC,2023-03-21 08:05:00 UTC,,,115
108293,74637,59911,19583,292354,Shipped,2023-01-10 23:21:58 UTC,2023-01-09 11:00:00 UTC,,,115
114085,78622,63104,7526,308033,Shipped,2023-02-20 14:34:40 UTC,2023-02-22 07:56:00 UTC,,,115
120104,82758,66464,17470,324294,Shipped,2023-04-03 07:05:33.214369 UTC,2023-04-01 14:37:10.214369 UTC,,,115
140285,96705,77615,7416,378917,Shipped,2023-02-10 14:50:29 UTC,2023-02-10 21:29:00 UTC,,,115
143425,98893,79327,8450,387457,Shipped,2023-01-11 09:55:28 UTC,2023-01-08 21:12:00 UTC,,,115
12419,8663,6971,7416,33393,Complete,2023-02-17 00:45:01 UTC,2023-02-17 10:33:00 UTC,2023-02-18 03:43:00 UTC,,115
15177,10529,8470,21420,40775,Complete,2023-03-29 09:11:05 UTC,2023-04-01 07:04:00 UTC,2023-04-05 23:39:00 UTC,,115
28275,19510,15641,24388,76112,Complete,2023-03-23 08:11:27 UTC,2023-03-21 18:17:00 UTC,2023-03-25 01:18:00 UTC,,115
28756,19839,15891,1758,77420,Complete,2023-01-16 02:56:45 UTC,2023-01-16 14:17:00 UTC,2023-01-19 20:17:00 UTC,,115
44541,30720,24631,8450,119979,Complete,2023-01-04 01:56:09 UTC,2023-01-05 02:15:00 UTC,2023-01-10 02:09:00 UTC,,115
58550,40353,32296,21537,157863,Complete,2023-01-20 13:37:10 UTC,2023-01-21 02:36:00 UTC,2023-01-21 05:54:00 UTC,,115
58825,40549,32446,21330,158612,Complete,2023-04-03 03:21:51.28022 UTC,2023-04-03 05:16:01.28022 UTC,2023-04-07 12:52:01.28022 UTC,,115
60204,41506,33203,21356,162346,Complete,2023-03-21 01:06:12 UTC,2023-03-19 11:55:00 UTC,2023-03-22 16:18:00 UTC,,115
61315,42259,33813,19072,165344,Complete,2023-03-15 12:20:01 UTC,2023-03-17 14:43:00 UTC,2023-03-22 00:57:00 UTC,,115
70745,48705,39018,4169,190837,Complete,2023-02-15 05:16:12 UTC,2023-02-13 23:01:00 UTC,2023-02-17 19:46:00 UTC,,115
103906,71601,57495,1758,280466,Complete,2023-03-04 14:16:44 UTC,2023-03-07 03:40:00 UTC,2023-03-09 17:05:00 UTC,,115
115931,79893,64135,20888,313009,Complete,2023-04-01 09:41:30 UTC,2023-04-01 16:28:00 UTC,2023-04-02 08:27:00 UTC,,115
117050,80656,64742,7645,315997,Complete,2023-02-16 07:24:25 UTC,2023-02-16 09:01:00 UTC,2023-02-20 00:24:00 UTC,,115
117924,81239,65220,17558,318390,Complete,2023-02-03 14:35:23 UTC,2023-02-03 18:58:00 UTC,2023-02-04 20:17:00 UTC,,115
149851,103299,82818,19072,404735,Complete,2023-03-13 03:29:47 UTC,2023-03-11 21:21:00 UTC,2023-03-14 21:09:00 UTC,,115
158487,109189,87542,16490,428226,Complete,2023-02-16 04:16:27 UTC,2023-02-18 16:32:00 UTC,2023-02-22 21:44:00 UTC,,115
159865,110149,88333,23656,431934,Complete,2023-02-20 22:04:41 UTC,2023-02-18 08:21:00 UTC,2023-02-22 13:27:00 UTC,,115
15168,10525,8468,16876,40750,Returned,2023-01-26 12:25:30 UTC,2023-01-25 00:09:00 UTC,2023-01-28 00:08:00 UTC,2023-01-30 17:49:00 UTC,115
35521,24452,19648,1758,95697,Returned,2023-01-11 07:31:20 UTC,2023-01-09 03:56:00 UTC,2023-01-12 07:40:00 UTC,2023-01-15 03:29:00 UTC,115
66017,45481,36393,21537,178067,Returned,2023-01-24 09:47:06 UTC,2023-01-25 14:14:00 UTC,2023-01-29 02:21:00 UTC,2023-01-29 22:40:00 UTC,115
75070,51652,41385,11678,202506,Returned,2023-03-09 04:15:56 UTC,2023-03-11 03:04:00 UTC,2023-03-12 09:58:00 UTC,2023-03-14 17:31:00 UTC,115
105792,72916,58521,18043,285543,Returned,2023-02-07 11:57:17 UTC,2023-02-09 22:17:00 UTC,2023-02-12 15:16:00 UTC,2023-02-14 14:20:00 UTC,115
116443,80236,64411,16471,314351,Returned,2023-01-09 05:16:33 UTC,2023-01-09 14:32:00 UTC,2023-01-14 08:58:00 UTC,2023-01-15 05:56:00 UTC,115
119505,82332,66139,3300,322636,Returned,2023-03-03 04:48:53 UTC,2023-03-05 00:12:00 UTC,2023-03-07 08:05:00 UTC,2023-03-07 18:53:00 UTC,115
17406,12037,9672,18043,46804,Cancelled,2023-01-09 13:12:04 UTC,,,,115
47879,33029,26468,21537,129049,Cancelled,2023-01-09 16:37:41 UTC,,,,115
52568,36268,29011,21330,141697,Cancelled,2023-01-03 00:44:27 UTC,,,,115
69551,47888,38375,24388,187638,Cancelled,2023-03-24 09:04:20 UTC,,,,115
74923,51553,41309,11849,202123,Cancelled,2023-02-24 22:46:38 UTC,,,,115
89111,61413,49252,21420,240528,Cancelled,2023-02-17 06:36:16 UTC,,,,115
100118,69024,55431,20888,270265,Cancelled,2023-02-02 00:39:52 UTC,,,,115
129180,89063,71596,20928,348846,Cancelled,2023-03-26 06:29:59 UTC,,,,115
141501,97544,78284,1758,382240,Cancelled,2023-03-05 14:16:02 UTC,,,,115
141639,97638,78354,17496,382628,Cancelled,2023-01-07 09:35:53 UTC,,,,115
166701,114855,92147,23660,450336,Cancelled,2023-03-19 04:53:58 UTC,,,,115
24358,16831,13521,19583,65613,Processing,2023-01-08 12:40:10 UTC,,,,115
28913,19951,15986,21037,77835,Processing,2023-03-27 12:08:50 UTC,,,,115
33485,23063,18512,24388,90219,Processing,2023-02-28 15:10:57 UTC,,,,115
40779,28108,22536,16876,109919,Processing,2023-04-03 06:09:40.557692 UTC,,,,115
40969,28248,22643,23656,110413,Processing,2023-03-30 01:24:58 UTC,,,,115
66070,45519,36422,18041,178209,Processing,2023-03-19 11:20:13 UTC,,,,115
67692,46622,37333,21037,182557,Processing,2023-03-26 08:35:11 UTC,,,,115
71724,49378,39597,24388,193476,Processing,2023-01-30 04:38:07 UTC,,,,115
72780,50102,40165,21330,196330,Processing,2023-02-25 07:53:19 UTC,,,,115
86778,59765,47925,1758,234229,Processing,2023-03-03 16:33:10 UTC,,,,115
88574,61036,48929,7645,239049,Processing,2023-03-12 07:17:58 UTC,,,,115
113599,78288,62847,18041,306707,Processing,2023-04-07 08:15:52.780429 UTC,,,,115
122408,84356,67761,7526,330534,Processing,2023-03-02 08:51:38 UTC,,,,115
135395,93340,75046,19073,365614,Processing,2023-01-26 17:21:21 UTC,,,,115
148126,102121,81892,21356,400125,Processing,2023-03-11 14:08:48 UTC,,,,115
167697,115558,92683,20888,453063,Processing,2023-03-04 22:45:04 UTC,,,,115
31891,21996,17647,4897,85895,Shipped,2023-03-24 12:06:53 UTC,2023-03-24 20:17:00 UTC,,,119
47305,32630,26166,22166,127488,Shipped,2023-03-29 00:51:50 UTC,2023-03-30 07:46:00 UTC,,,119
50942,35120,28116,21237,137353,Shipped,2023-03-28 04:26:13 UTC,2023-03-29 20:46:00 UTC,,,119
52193,36003,28792,3598,140714,Shipped,2023-03-31 03:05:54 UTC,2023-03-29 15:20:00 UTC,,,119
54479,37560,30071,21375,146854,Shipped,2023-03-01 21:50:00 UTC,2023-03-03 11:31:00 UTC,,,119
56406,38898,31120,21460,152036,Shipped,2023-02-07 05:36:52 UTC,2023-02-08 13:12:00 UTC,,,119
65621,45204,36183,16519,177002,Shipped,2023-03-12 13:11:23 UTC,2023-03-14 16:20:00 UTC,,,119
90129,62124,49859,21421,243269,Shipped,2023-04-03 08:54:34.38001 UTC,2023-04-02 07:38:46.38001 UTC,,,119
108840,75019,60210,1032,293876,Shipped,2023-03-19 15:40:20 UTC,2023-03-20 21:51:00 UTC,,,119
115252,79439,63787,23196,311175,Shipped,2023-03-22 09:47:04 UTC,2023-03-20 20:57:00 UTC,,,119
115405,79531,63857,22802,311612,Shipped,2023-02-05 02:50:34 UTC,2023-02-06 16:47:00 UTC,,,119
117285,80820,64866,21355,316647,Shipped,2023-03-17 15:34:19 UTC,2023-03-17 17:05:00 UTC,,,119
120349,82923,66615,21326,324959,Shipped,2023-03-12 00:55:35 UTC,2023-03-08 11:38:00 UTC,,,119
120363,82934,66624,21065,324994,Shipped,2023-04-02 15:32:30.303356 UTC,2023-03-31 08:45:14.303356 UTC,,,119
124162,85592,68755,16519,335286,Shipped,2023-03-12 11:36:00 UTC,2023-03-13 23:17:00 UTC,,,119
124268,85662,68806,29034,335579,Shipped,2023-02-28 23:16:30 UTC,2023-03-02 12:53:00 UTC,,,119
135609,93490,75157,16519,366221,Shipped,2023-02-25 09:52:49 UTC,2023-02-27 13:37:00 UTC,,,119
137373,94704,76108,1057,371000,Shipped,2023-01-20 23:23:20 UTC,2023-01-21 20:24:00 UTC,,,119
144846,99856,80054,21375,391270,Shipped,2023-02-21 04:49:11 UTC,2023-02-24 05:40:00 UTC,,,119
165629,114127,91565,3197,447437,Shipped,2023-02-05 12:26:26 UTC,2023-02-06 05:01:00 UTC,,,119
179102,123366,98871,23002,483815,Shipped,2023-01-18 02:20:27 UTC,2023-01-17 07:04:00 UTC,,,119
4875,3418,2767,3390,13149,Complete,2023-03-20 00:58:22 UTC,2023-03-19 08:42:00 UTC,2023-03-20 14:52:00 UTC,,119
20006,13833,11124,5175,53879,Complete,2023-02-11 07:23:27 UTC,2023-02-11 16:52:00 UTC,2023-02-15 14:07:00 UTC,,119
54756,37744,30209,23196,147601,Complete,2023-01-11 09:23:30 UTC,2023-01-11 22:31:00 UTC,2023-01-15 10:44:00 UTC,,119
58209,40125,32118,22954,156917,Complete,2023-01-23 14:37:44 UTC,2023-01-23 18:31:00 UTC,2023-01-26 01:09:00 UTC,,119
60676,41826,33444,6205,163625,Complete,2023-04-02 06:00:10.639619 UTC,2023-04-03 18:06:32.639619 UTC,2023-04-07 17:58:32.639619 UTC,,119
70286,48396,38761,22954,189614,Complete,2023-02-27 07:40:32 UTC,2023-03-01 04:11:00 UTC,2023-03-01 09:53:00 UTC,,119
75588,52007,41695,23611,203891,Complete,2023-03-01 10:12:17 UTC,2023-02-26 15:19:00 UTC,2023-02-26 19:00:00 UTC,,119
78154,53787,43105,6205,210887,Complete,2023-03-24 16:31:56 UTC,2023-03-25 04:30:00 UTC,2023-03-25 09:08:00 UTC,,119
78763,54219,43442,12080,212533,Complete,2023-02-23 09:19:24 UTC,2023-02-25 10:47:00 UTC,2023-02-28 02:57:00 UTC,,119
80977,55754,44719,23611,218551,Complete,2023-03-09 02:28:09 UTC,2023-03-07 20:59:00 UTC,2023-03-09 21:14:00 UTC,,119
88055,60680,48654,13569,237648,Complete,2023-02-03 17:25:52 UTC,2023-02-06 00:47:00 UTC,2023-02-09 16:01:00 UTC,,119
99359,68505,55019,22166,268214,Complete,2023-04-01 11:33:03.478108 UTC,2023-04-02 22:59:02.478108 UTC,2023-04-03 14:40:02.478108 UTC,,119
100008,68949,55368,20815,269960,Complete,2023-03-21 23:21:07 UTC,2023-03-22 09:25:00 UTC,2023-03-25 13:03:00 UTC,,119
120291,82887,66580,22866,324813,Complete,2023-04-03 14:43:25.190696 UTC,2023-04-03 17:13:13.190696 UTC,2023-04-03 19:01:13.190696 UTC,,119
136024,93781,75380,13569,367339,Complete,2023-04-01 15:18:50 UTC,2023-04-02 14:25:00 UTC,2023-04-03 20:05:00 UTC,,119
155363,107056,85807,1011,419700,Complete,2023-03-30 08:52:33 UTC,2023-03-30 20:38:00 UTC,2023-03-31 01:09:00 UTC,,119
162991,112307,90068,21165,440370,Complete,2023-02-08 10:38:54 UTC,2023-02-11 03:13:00 UTC,2023-02-12 07:43:00 UTC,,119
174535,120299,96438,17700,471551,Complete,2023-02-18 05:28:06 UTC,2023-02-21 01:33:00 UTC,2023-02-23 05:24:00 UTC,,119
179115,123373,98875,22954,483847,Complete,2023-03-30 10:16:45 UTC,2023-04-01 08:18:00 UTC,2023-04-05 07:25:00 UTC,,119
179634,123733,99154,2150,485266,Complete,2023-01-07 10:30:37 UTC,2023-01-09 14:50:00 UTC,2023-01-13 07:44:00 UTC,,119
181048,124730,99919,21458,489091,Complete,2023-01-13 14:59:26 UTC,2023-01-15 12:02:00 UTC,2023-01-17 19:08:00 UTC,,119
4723,3318,2684,7623,12748,Returned,2023-02-05 05:41:29 UTC,2023-02-05 09:37:00 UTC,2023-02-07 13:32:00 UTC,2023-02-09 03:53:00 UTC,119
37712,25999,20858,22802,101648,Returned,2023-03-08 14:29:31 UTC,2023-03-07 02:30:00 UTC,2023-03-08 07:24:00 UTC,2023-03-09 03:18:00 UTC,119
40160,27708,22205,5175,108247,Returned,2023-02-11 12:50:51 UTC,2023-02-14 02:33:00 UTC,2023-02-16 00:02:00 UTC,2023-02-16 14:39:00 UTC,119
74355,51173,41010,29034,200584,Returned,2023-02-07 17:06:49 UTC,2023-02-08 08:36:00 UTC,2023-02-08 16:10:00 UTC,2023-02-11 08:01:00 UTC,119
80983,55756,44723,20815,218569,Returned,2023-02-18 00:20:15 UTC,2023-02-18 12:36:00 UTC,2023-02-19 15:41:00 UTC,2023-02-22 07:25:00 UTC,119
108910,75062,60240,4238,294065,Returned,2023-02-10 10:13:28 UTC,2023-02-11 01:50:00 UTC,2023-02-12 14:50:00 UTC,2023-02-14 16:07:00 UTC,119
128594,88644,71231,23160,347238,Returned,2023-02-26 08:28:48 UTC,2023-02-27 10:43:00 UTC,2023-03-02 23:12:00 UTC,2023-03-04 12:28:00 UTC,119
130871,90239,72511,8237,353411,Returned,2023-01-13 16:05:18 UTC,2023-01-15 01:34:00 UTC,2023-01-19 04:50:00 UTC,2023-01-21 22:55:00 UTC,119
142598,98318,78849,23061,385211,Returned,2023-01-12 13:54:43 UTC,2023-01-13 18:28:00 UTC,2023-01-15 12:02:00 UTC,2023-01-18 06:43:00 UTC,119
166453,114692,92010,8776,449645,Returned,2023-01-25 00:22:03 UTC,2023-01-25 15:16:00 UTC,2023-01-26 13:05:00 UTC,2023-01-27 23:40:00 UTC,119
172125,118611,95074,5193,465040,Returned,2023-04-02 17:27:10 UTC,2023-03-31 16:35:00 UTC,2023-04-02 12:04:00 UTC,2023-04-04 13:12:00 UTC,119
10036,6990,5654,19208,26987,Cancelled,2023-03-25 12:39:40 UTC,,,,119
23870,16486,13222,5175,64299,Cancelled,2023-03-27 02:43:56 UTC,,,,119
30131,20774,16610,22166,81144,Cancelled,2023-04-02 16:37:11 UTC,,,,119
33805,23269,18678,29034,91088,Cancelled,2023-03-24 02:32:40 UTC,,,,119
43650,30089,24116,23607,117578,Cancelled,2023-03-26 13:56:46 UTC,,,,119
47455,32736,26254,22954,127884,Cancelled,2023-03-23 06:30:05 UTC,,,,119
56314,38841,31064,21421,151777,Cancelled,2023-02-02 15:45:56 UTC,,,,119
63831,43973,35171,1057,172135,Cancelled,2023-02-28 14:00:55 UTC,,,,119
69948,48160,38596,2150,188703,Cancelled,2023-03-23 10:27:39 UTC,,,,119
76866,52894,42415,22802,207386,Cancelled,2023-01-29 05:03:11 UTC,,,,119
98318,67807,54453,3598,265399,Cancelled,2023-03-15 13:41:12 UTC,,,,119
104557,72061,57828,22133,282217,Cancelled,2023-02-08 11:41:01 UTC,,,,119
106834,73624,59102,4252,288374,Cancelled,2023-03-24 09:23:45 UTC,,,,119
133797,92250,74158,23607,361302,Cancelled,2023-03-29 04:21:43 UTC,,,,119
148516,102376,82097,23160,401164,Cancelled,2023-04-04 09:49:01.809988 UTC,,,,119
170295,117366,94098,2894,460127,Cancelled,2023-02-07 04:26:00 UTC,,,,119
174966,120611,96693,5175,472706,Cancelled,2023-02-28 04:44:27 UTC,,,,119
12917,8987,7222,21551,34710,Processing,2023-01-25 07:31:06 UTC,,,,119
17722,12260,9857,21237,47658,Processing,2023-03-16 15:37:35 UTC,,,,119
47904,33049,26487,1057,129115,Processing,2023-02-18 11:07:44 UTC,,,,119
67275,46335,37093,24332,181437,Processing,2023-03-11 11:50:10 UTC,,,,119
93175,64233,51614,8776,251496,Processing,2023-04-01 06:19:31 UTC,,,,119
97414,67187,53967,21171,262974,Processing,2023-02-25 13:21:21 UTC,,,,119
111581,76908,61720,22866,301237,Processing,2023-03-23 02:17:10 UTC,,,,119
113663,78330,62874,23061,306877,Processing,2023-03-04 06:42:34 UTC,,,,119
130415,89922,72250,8237,352197,Processing,2023-03-26 05:38:52 UTC,,,,119
150220,103556,83033,23599,405772,Processing,2023-02-17 15:37:54 UTC,,,,119
155875,107412,86116,22166,421114,Processing,2023-02-10 17:52:51 UTC,,,,119
163298,112512,90232,8237,441191,Processing,2023-01-10 00:44:14 UTC,,,,119
165042,113711,91193,21165,445867,Processing,2023-02-28 05:17:39 UTC,,,,119
166005,114400,91781,23002,448442,Processing,2023-02-16 12:51:11 UTC,,,,119
179671,123763,99175,22802,485359,Processing,2023-01-07 07:25:28 UTC,,,,119
5702,4005,3236,2325,15362,Shipped,2023-03-19 14:32:25 UTC,2023-03-18 04:36:00 UTC,,,123
120778,83223,66850,5032,326147,Processing,2023-03-27 03:26:25 UTC,,,,123
119232,82131,65972,28433,321917,Shipped,2023-04-06 05:35:28.553425 UTC,2023-04-03 06:40:57.553425 UTC,,,127
166505,114726,92036,28433,449789,Complete,2023-01-01 05:43:12 UTC,2023-01-02 08:24:00 UTC,2023-01-05 14:46:00 UTC,,127
28314,19532,15661,28433,76227,Cancelled,2023-01-18 01:12:44 UTC,,,,127
148859,102621,82295,28433,402086,Cancelled,2023-03-01 11:00:33 UTC,,,,127
4330,3036,2449,2394,11698,Processing,2023-02-06 09:08:02 UTC,,,,127
27720,19135,15365,7659,74625,Shipped,2023-02-21 17:16:10 UTC,2023-02-18 20:26:00 UTC,,,134
83142,57236,45901,3214,224358,Shipped,2023-01-25 05:09:35 UTC,2023-01-26 06:28:00 UTC,,,134
52199,36009,28797,3214,140728,Complete,2023-02-09 09:42:42 UTC,2023-02-09 21:53:00 UTC,2023-02-10 16:42:00 UTC,,134
72462,49888,39999,3563,195474,Complete,2023-01-29 10:15:11 UTC,2023-01-30 17:46:00 UTC,2023-02-03 10:44:00 UTC,,134
110321,76033,60995,20359,297882,Complete,2023-01-20 12:45:25 UTC,2023-01-23 05:44:00 UTC,2023-01-26 13:18:00 UTC,,134
57469,39603,31709,13335,154938,Cancelled,2023-02-22 15:52:04 UTC,,,,134
152963,105401,84515,13335,413196,Cancelled,2023-03-31 10:21:28 UTC,,,,134
49,33,33,21509,140,Processing,2023-02-26 07:23:33 UTC,,,,134
21181,14614,11706,7659,57009,Processing,2023-03-14 08:43:19 UTC,,,,134
93091,64178,51567,21509,251282,Processing,2023-03-20 16:07:52 UTC,,,,134
169895,117094,93871,3437,459049,Processing,2023-01-31 10:15:33 UTC,,,,134
50019,34485,27616,13474,134859,Shipped,2023-01-15 07:35:01 UTC,2023-01-14 08:40:00 UTC,,,142
56263,38804,31033,13474,151634,Shipped,2023-02-16 07:47:04 UTC,2023-02-17 04:56:00 UTC,,,142
110983,76486,61349,13474,299672,Returned,2023-03-16 04:10:59 UTC,2023-03-18 12:06:00 UTC,2023-03-19 19:59:00 UTC,2023-03-21 06:24:00 UTC,142
45297,31226,25064,13474,122044,Processing,2023-01-25 05:53:38 UTC,,,,142
2833,1982,1615,15404,7648,Shipped,2023-03-28 23:10:05 UTC,2023-03-31 04:32:00 UTC,,,150
3231,2254,1811,6476,8734,Shipped,2023-02-24 15:26:43 UTC,2023-02-25 08:53:00 UTC,,,150
4209,2952,2386,3624,11378,Shipped,2023-02-15 12:40:07 UTC,2023-02-13 19:25:00 UTC,,,150
18947,13089,10523,28642,51007,Shipped,2023-01-20 14:45:31 UTC,2023-01-20 03:31:00 UTC,,,150
55254,38092,30470,24115,148932,Shipped,2023-04-02 04:02:46.455117 UTC,2023-04-05 03:04:07.455117 UTC,,,150
59444,40978,32776,8259,160275,Shipped,2023-01-12 16:51:24 UTC,2023-01-14 06:47:00 UTC,,,150
60723,41858,33471,28642,163749,Shipped,2023-02-01 17:04:28 UTC,2023-02-02 16:16:00 UTC,,,150
64632,44534,35622,19621,174308,Shipped,2023-02-08 12:16:24 UTC,2023-02-05 19:52:00 UTC,,,150
69577,47905,38390,7815,187705,Shipped,2023-02-06 07:45:32 UTC,2023-02-08 00:18:00 UTC,,,150
73415,50532,40504,19621,198019,Shipped,2023-01-09 08:40:12 UTC,2023-01-11 05:26:00 UTC,,,150
93545,64493,51829,15967,252483,Shipped,2023-02-12 02:24:11 UTC,2023-02-13 06:38:00 UTC,,,150
110664,76282,61191,5013,298800,Shipped,2023-04-03 01:09:48.005703 UTC,2023-04-05 13:02:52.005703 UTC,,,150
123013,84780,68116,28787,332171,Shipped,2023-02-18 07:10:22 UTC,2023-02-15 12:23:00 UTC,,,150
128810,88803,71359,12909,347837,Shipped,2023-01-01 05:38:46 UTC,2023-01-03 18:27:00 UTC,,,150
133078,91779,73769,28479,359371,Shipped,2023-02-01 03:29:29 UTC,2023-02-02 02:49:00 UTC,,,150
137361,94692,76101,13326,370972,Shipped,2023-03-20 15:23:38 UTC,2023-03-23 04:00:00 UTC,,,150
140231,96669,77585,15967,378771,Shipped,2023-04-03 14:52:49.676897 UTC,2023-04-01 06:36:58.676897 UTC,,,150
152370,105000,84203,28943,411581,Shipped,2023-01-28 05:24:46 UTC,2023-01-28 11:21:00 UTC,,,150
163090,112369,90117,7824,440636,Shipped,2023-02-25 00:26:05 UTC,2023-02-25 00:48:00 UTC,,,150
4486,3146,2535,20162,12135,Complete,2023-04-02 23:14:28.709507 UTC,2023-04-05 16:36:27.709507 UTC,2023-04-07 02:07:27.709507 UTC,,150
11827,8244,6652,28479,31781,Complete,2023-03-03 10:30:49 UTC,2023-03-01 09:12:00 UTC,2023-03-04 02:42:00 UTC,,150
27957,19296,15484,20324,75264,Complete,2023-04-06 10:33:06 UTC,2023-04-04 13:32:00 UTC,2023-04-04 20:54:00 UTC,,150
29210,20152,16124,23789,78634,Complete,2023-01-13 14:26:50 UTC,2023-01-10 09:45:00 UTC,2023-01-11 16:46:00 UTC,,150
29641,20455,16358,14047,79816,Complete,2023-04-03 05:13:33.039245 UTC,2023-04-01 02:22:47.039245 UTC,2023-04-05 10:34:47.039245 UTC,,150
43366,29885,23952,28832,116818,Complete,2023-02-18 06:57:41 UTC,2023-02-15 22:05:00 UTC,2023-02-17 00:22:00 UTC,,150
